-2.415640 1.099756
-2.415625 1.098742
-2.415627 1.097526
-2.415633 1.096158
-2.415623 1.094663
-2.415610 1.093140
-2.415598 1.091748
-2.415610 1.090586
-2.415646 1.089556
-2.415691 1.088347
-2.415731 1.086554
-2.415758 1.083827
-2.415761 1.079974
-2.415743 1.075005
-2.415709 1.069145
-2.415657 1.062824
-2.415588 1.056690
-2.415501 1.051578
-2.415396 1.048503
-2.415294 1.048590
-2.415245 1.052827
-2.415292 1.061638
-2.415426 1.074498
-2.415593 1.089995
-2.415732 1.106328
-2.415818 1.121864
-2.415862 1.135430
-2.415868 1.146328
-2.415846 1.154250
-2.415809 1.159193
-2.415764 1.161359
-2.415713 1.161088
-2.415662 1.158812
-2.415602 1.155031
-2.415549 1.150292
-2.415504 1.145143
-2.415469 1.140061
-2.415453 1.135404
-2.415450 1.131390
-2.415456 1.128103
-2.415471 1.125518
-2.415485 1.123548
-2.415493 1.122107
-2.415497 1.121129
-2.415510 1.120562
-2.415526 1.120329
-2.415548 1.120283
-2.415578 1.120191
-2.415607 1.119761
-2.415630 1.118707
-2.415647 1.116787
-2.415656 1.113840
-2.415647 1.109809
-2.415625 1.104772
-2.415585 1.098985
-2.415528 1.092901
-2.415466 1.087128
-2.415408 1.082338
-2.415371 1.079154
-2.415349 1.078045
-2.415341 1.079281
-2.415349 1.082962
-2.415364 1.089044
-2.415391 1.097358
-2.415434 1.107598
-2.415489 1.119292
-2.415558 1.131816
-2.415625 1.144444
-2.415689 1.156411
-2.415743 1.167006
-2.415779 1.175651
-2.415792 1.181956
-2.415776 1.185788
-2.415728 1.187334
-2.415656 1.187101
-2.415581 1.185800
-2.415531 1.184146
-2.415519 1.182616
-2.415536 1.181335
-2.415566 1.180145
-2.415586 1.178776
-2.415595 1.177002
-2.415597 1.174732
-2.415584 1.172006
-2.415568 1.168955
-2.415552 1.165748
-2.415541 1.162542
-2.415536 1.159463
-2.415537 1.156598
-2.415545 1.153984
-2.415561 1.151617
-2.415574 1.149449
-2.415596 1.147385
-2.415616 1.145305
-2.415630 1.143085
-2.415633 1.140649
-2.415617 1.138046
-2.415584 1.135484
-2.415542 1.133351
-2.415500 1.132113
-2.415487 1.132161
-2.415509 1.133618
-2.415560 1.136228
-2.415618 1.139423
-2.415666 1.142552
-2.415691 1.145076
-2.415693 1.146672
-2.415690 1.147192
-2.415696 1.146560
-2.415717 1.144686
-2.415750 1.141385
-2.415783 1.136379
-2.415798 1.129431
-2.415765 1.120540
-2.415679 1.110156
-2.415543 1.099303
-2.415396 1.089460
-2.415297 1.082157
-2.415285 1.078413
-2.415350 1.078393
-2.415456 1.081474
-2.415548 1.086637
-2.415612 1.092880
-2.415653 1.099430
-2.415683 1.105738
-2.415713 1.111387
-2.415731 1.116037
-2.415739 1.119443
-2.415724 1.121536
-2.415677 1.122503
-2.415624 1.122760
-2.415592 1.122794
-2.415593 1.122915
-2.415628 1.123106
-2.415672 1.123071
-2.415711 1.122384
-2.415742 1.120639
-2.415761 1.117528
-2.415772 1.112851
-2.415769 1.106540
-2.415741 1.098714
-2.415688 1.089739
-2.415616 1.080231
-2.415533 1.071010
-2.415457 1.062984
-2.415404 1.056972
-2.415382 1.053572
-2.415387 1.053066
-2.415424 1.055375
-2.415476 1.060117
-2.415530 1.066735
-2.415572 1.074626
-2.415599 1.083249
-2.415616 1.092189
-2.415620 1.101156
-2.415631 1.109925
-2.415651 1.118262
-2.415683 1.125872
-2.415715 1.132410
-2.415737 1.137542
-2.415747 1.141029
-2.415740 1.142791
-2.415723 1.142912
-2.415718 1.141563
-2.415723 1.138903
-2.415727 1.135014
-2.415722 1.129959
-2.415696 1.123920
-2.415646 1.117269
-2.415584 1.110562
-2.415525 1.104445
-2.415495 1.099495
-2.415496 1.096021
-2.415530 1.093944
-2.415567 1.092875
-2.415584 1.092356
-2.415568 1.092119
-2.415528 1.092192
-2.415480 1.092829
-2.415452 1.094315
-2.415450 1.096808
-2.415484 1.100221
-2.415539 1.104197
-2.415603 1.108170
-2.415664 1.111506
-2.415702 1.113669
-2.415712 1.114341
-2.415702 1.113479
-2.415678 1.111264
-2.415653 1.107985
-2.415632 1.103955
-2.415607 1.099495
-2.415571 1.094951
-2.415540 1.090693
-2.415515 1.087091
-2.415506 1.084436
-2.415515 1.082852
-2.415546 1.082256
-2.415581 1.082392
-2.415610 1.082900
-2.415625 1.083442
-2.415624 1.083798
-2.415607 1.083928
-2.415577 1.083972
-2.415539 1.084201
-2.415506 1.084936
-2.415485 1.086463
-2.415483 1.088958
-2.415497 1.092445
-2.415523 1.096779
-2.415542 1.101724
-2.415554 1.107071
-2.415542 1.112739
-2.415529 1.118771
-2.415537 1.125209
-2.415581 1.131899
-2.415655 1.138364
-2.415732 1.143869
-2.415793 1.147620
-2.415819 1.149004
-2.415806 1.147748
-2.415760 1.143979
-2.415690 1.138183
-2.415609 1.131102
-2.415543 1.123556
-2.415503 1.116273
-2.415481 1.109783
-2.415474 1.104405
-2.415471 1.100307
-2.415471 1.097569
-2.415477 1.096211
-2.415490 1.096207
-2.415511 1.097438
-2.415552 1.099643
-2.415603 1.102398
-2.415653 1.105169
-2.415690 1.107426
-2.415696 1.108785
-2.415668 1.109133
-2.415619 1.108674
-2.415557 1.107862
-2.415496 1.107280
-2.415445 1.107508
-2.415412 1.109018
-2.415407 1.112077
-2.415426 1.116701
-2.415472 1.122651
-2.415522 1.129468
-2.415575 1.136560
-2.415621 1.143328
-2.415647 1.149277
-2.415656 1.154087
-2.415652 1.157600
-2.415644 1.159759
-2.415633 1.160597
-2.415615 1.160220
-2.415587 1.158814
-2.415552 1.156658
-2.415514 1.154132
-2.415469 1.151704
-2.415428 1.149865
-2.415397 1.149065
-2.415383 1.149643
-2.415389 1.151763
-2.415419 1.155363
-2.415470 1.160131
-2.415531 1.165535
-2.415593 1.170904
-2.415644 1.175570
-2.415673 1.178993
-2.415691 1.180800
-2.415698 1.180782
-2.415699 1.178849
-2.415695 1.175012
-2.415670 1.169412
-2.415635 1.162351
-2.415582 1.154307
-2.415520 1.145933
-2.415462 1.137976
-2.415424 1.131139
-2.415403 1.125948
-2.415405 1.122699
-2.415426 1.121459
-2.415465 1.122083
-2.415526 1.124194
-2.415604 1.127173
-2.415679 1.130237
-2.415731 1.132625
-2.415748 1.133785
-2.415739 1.133478
-2.415716 1.131734
-2.415685 1.128753
-2.415656 1.124804
-2.415622 1.120201
-2.415577 1.115327
-2.415524 1.110660
-2.415475 1.106748
-2.415447 1.104078
-2.415454 1.102925
-2.415502 1.103229
-2.415572 1.104584
-2.415637 1.106379
-2.415674 1.108051
-2.415674 1.109323
-2.415667 1.110210
-2.415698 1.110757
-2.415767 1.110711
-2.415847 1.109440
-2.415886 1.106262
-2.415863 1.100867
-2.415774 1.093555
-2.415649 1.085239
-2.415509 1.077254
-2.415391 1.071048
-2.415329 1.067834
-2.415322 1.068296
-2.415359 1.072518
-2.415422 1.080088
-2.415505 1.090236
-2.415606 1.101932
-2.415708 1.113972
-2.415788 1.125143
-2.415840 1.134419
-2.415860 1.141082
-2.415855 1.144759
-2.415827 1.145381
-2.415781 1.143147
-2.415718 1.138494
-2.415651 1.132043
-2.415582 1.124530
-2.415518 1.116730
-2.415481 1.109333
-2.415474 1.102819
-2.415492 1.097383
-2.415521 1.092966
-2.415540 1.089399
-2.415540 1.086572
-2.415509 1.084572
-2.415467 1.083704
-2.415438 1.084358
-2.415447 1.086769
-2.415495 1.090804
-2.415565 1.095935
-2.415628 1.101417
-2.415673 1.106528
-2.415695 1.110741
-2.415698 1.113774
-2.415690 1.115546
-2.415675 1.116110
-2.415659 1.115605
-2.415633 1.114222
-2.415611 1.112199
-2.415585 1.109813
-2.415556 1.107378
-2.415529 1.105212
-2.415508 1.103601
-2.415500 1.102751
-2.415509 1.102731
-2.415528 1.103470
-2.415548 1.104790
-2.415566 1.106478
-2.415576 1.108352
-2.415581 1.110284
-2.415593 1.112165
-2.415610 1.113866
-2.415634 1.115220
-2.415660 1.116011
-2.415663 1.116081
-2.415634 1.115486
-2.415568 1.114635
-2.415483 1.114287
-2.415435 1.115282
-2.415467 1.118073
-2.415558 1.122384
-2.415662 1.127331
-2.415731 1.131877
-2.415764 1.135242
-2.415759 1.137054
-2.415737 1.137279
-2.415706 1.136120
-2.415672 1.133894
-2.415641 1.130955
-2.415618 1.127642
-2.415606 1.124216
-2.415612 1.120830
-2.415621 1.117522
-2.415632 1.114261
-2.415634 1.111032
-2.415626 1.107886
-2.415612 1.104967
-2.415598 1.102471
-2.415590 1.100595
-2.415595 1.099478
-2.415611 1.099131
-2.415635 1.099437
-2.415655 1.100215
-2.415663 1.101316
-2.415670 1.102671
-2.415689 1.104231
-2.415732 1.105819
-2.415784 1.107063
-2.415800 1.107577
-2.415753 1.107314
-2.415656 1.106814
-2.415563 1.107057
-2.415545 1.108899
-2.415592 1.112528
-2.415654 1.117470
-2.415699 1.123011
-2.415731 1.128538
-2.415763 1.133551
-2.415806 1.137544
-2.415840 1.139996
-2.415851 1.140498
-2.415825 1.138912
-2.415760 1.135484
-2.415663 1.130860
-2.415549 1.126020
-2.415448 1.122089
-2.415389 1.120056
-2.415392 1.120486
-2.415454 1.123340
-2.415542 1.128040
-2.415636 1.133685
-2.415712 1.139318
-2.415762 1.144111
-2.415789 1.147452
-2.415798 1.148964
-2.415787 1.148501
-2.415758 1.146117
-2.415703 1.142091
-2.415633 1.136948
-2.415556 1.131392
-2.415504 1.126138
-2.415492 1.121679
-2.415525 1.118121
-2.415584 1.115170
-2.415645 1.112265
-2.415687 1.108822
-2.415699 1.104446
-2.415677 1.099048
-2.415630 1.092863
-2.415573 1.086366
-2.415524 1.080132
-2.415494 1.074667
-2.415489 1.070305
-2.415508 1.067120
-2.415542 1.064954
-2.415579 1.063530
-2.415606 1.062557
-2.415622 1.061813
-2.415623 1.061205
-2.415608 1.060767
-2.415591 1.060650
-2.415567 1.061094
-2.415542 1.062385
-2.415524 1.064805
-2.415523 1.068537
-2.415542 1.073582
-2.415581 1.079728
-2.415625 1.086593
-2.415665 1.093726
-2.415697 1.100712
-2.415710 1.107242
-2.415725 1.113116
-2.415736 1.118197
-2.415748 1.122362
-2.415764 1.125500
-2.415779 1.127500
-2.415791 1.128262
-2.415800 1.127718
-2.415803 1.125850
-2.415792 1.122746
-2.415754 1.118669
-2.415703 1.114081
-2.415650 1.109570
-2.415617 1.105695
-2.415602 1.102833
-2.415599 1.101156
-2.415598 1.100695
-2.415594 1.101429
-2.415585 1.103349
-2.415578 1.106451
-2.415583 1.110684
-2.415602 1.115887
-2.415636 1.121770
-2.415678 1.127916
-2.415717 1.133861
-2.415737 1.139202
-2.415719 1.143739
-2.415685 1.147557
-2.415646 1.150972
-2.415630 1.154332
-2.415657 1.157765
-2.415725 1.160984
-2.415813 1.163308
-2.415879 1.163915
-2.415898 1.162194
-2.415866 1.157974
-2.415801 1.151574
-2.415730 1.143657
-2.415680 1.134962
-2.415656 1.126081
-2.415652 1.117363
-2.415644 1.108998
-2.415620 1.101199
-2.415570 1.094349
-2.415511 1.089023
-2.415468 1.085851
-2.415461 1.085284
-2.415491 1.087394
-2.415545 1.091866
-2.415604 1.098133
-2.415662 1.105522
-2.415704 1.113373
-2.415732 1.121124
-2.415746 1.128354
-2.415752 1.134779
-2.415757 1.140215
-2.415755 1.144537
-2.415751 1.147653
-2.415744 1.149523
-2.415731 1.150178
-2.415707 1.149743
-2.415676 1.148420
-2.415645 1.146470
-2.415615 1.144192
-2.415595 1.141873
-2.415590 1.139746
-2.415605 1.137895
-2.415643 1.136208
-2.415688 1.134385
-2.415723 1.132050
-2.415727 1.128940
-2.415706 1.125031
-2.415674 1.120546
-2.415646 1.115838
-2.415638 1.111243
-2.415645 1.106928
-2.415664 1.102869
-2.415676 1.098938
-2.415666 1.095065
-2.415630 1.091392
-2.415579 1.088290
-2.415549 1.086194
-2.415565 1.085305
-2.415628 1.085390
-2.415709 1.085813
-2.415776 1.085753
-2.415810 1.084518
-2.415804 1.081739
-2.415769 1.077440
-2.415710 1.071979
-2.415657 1.065904
-2.415616 1.059779
-2.415598 1.054060
-2.415599 1.049015
-2.415605 1.044773
-2.415600 1.041433
-2.415586 1.039152
-2.415570 1.038143
-2.415562 1.038588
-2.415557 1.040600
-2.415548 1.044241
-2.415526 1.049593
-2.415505 1.056787
-2.415495 1.065929
-2.415514 1.076978
-2.415551 1.089636
-2.415606 1.103359
-2.415661 1.117433
-2.415706 1.131126
-2.415730 1.143822
-2.415744 1.155065
-2.415754 1.164548
-2.415757 1.172077
-2.415762 1.177520
-2.415769 1.180783
-2.415777 1.181791
-2.415790 1.180478
-2.415805 1.176776
-2.415826 1.170631
-2.415831 1.162032
-2.415819 1.151084
-2.415782 1.138087
-2.415715 1.123618
-2.415613 1.108563
-2.415490 1.094102
-2.415365 1.081607
-2.415268 1.072448
-2.415234 1.067654
-2.415273 1.067595
-2.415386 1.071840
-2.415525 1.079275
-2.415653 1.088453
-2.415747 1.097982
-2.415807 1.106770
-2.415832 1.114098
-2.415834 1.119593
-2.415819 1.123154
-2.415803 1.124872
-2.415775 1.124974
-2.415743 1.123795
-2.415706 1.121773
-2.415663 1.119430
-2.415632 1.117298
-2.415627 1.115788
-2.415643 1.115078
-2.415680 1.115112
-2.415731 1.115628
-2.415791 1.116179
-2.415844 1.116190
-2.415853 1.115178
-2.415799 1.113050
-2.415703 1.110277
-2.415606 1.107751
-2.415553 1.106348
-2.415567 1.106485
-2.415622 1.107961
-2.415689 1.110154
-2.415735 1.112343
-2.415755 1.113954
-2.415747 1.114690
-2.415711 1.114568
-2.415653 1.113906
-2.415588 1.113248
-2.415559 1.113142
-2.415592 1.113804
-2.415668 1.114912
-2.415749 1.115715
-2.415799 1.115403
-2.415806 1.113467
-2.415779 1.109816
-2.415735 1.104709
-2.415690 1.098598
-2.415653 1.091973
-2.415623 1.085266
-2.415606 1.078799
-2.415592 1.072793
-2.415582 1.067409
-2.415576 1.062768
-2.415573 1.058957
-2.415568 1.056012
-2.415567 1.053942
-2.415566 1.052747
-2.415558 1.052457
-2.415548 1.053165
-2.415538 1.055002
-2.415531 1.058080
-2.415540 1.062424
-2.415565 1.067926
-2.415598 1.074343
-2.415631 1.081345
-2.415654 1.088597
-2.415656 1.095851
-2.415636 1.103051
-2.415603 1.110344
-2.415573 1.117996
-2.415578 1.126188
-2.415612 1.134823
-2.415675 1.143455
-2.415747 1.151379
-2.415813 1.157825
-2.415858 1.162115
-2.415876 1.163787
-2.415864 1.162673
-2.415826 1.158913
-2.415764 1.152943
-2.415687 1.145444
-2.415613 1.137240
-2.415546 1.129174
-2.415502 1.121987
-2.415476 1.116248
-2.415466 1.112318
-2.415474 1.110363
-2.415497 1.110355
-2.415542 1.112068
-2.415591 1.115099
-2.415633 1.118963
-2.415653 1.123232
-2.415646 1.127682
-2.415625 1.132334
-2.415609 1.137343
-2.415610 1.142808
-2.415632 1.148651
-2.415649 1.154625
-2.415666 1.160424
-2.415675 1.165787
-2.415679 1.170521
-2.415691 1.174469
-2.415703 1.177470
-2.415712 1.179370
-2.415712 1.180073
-2.415697 1.179590
-2.415668 1.178068
-2.415624 1.175825
-2.415572 1.173313
-2.415527 1.171034
-2.415492 1.169470
-2.415478 1.168963
-2.415487 1.169642
-2.415515 1.171415
-2.415563 1.173989
-2.415623 1.176895
-2.415686 1.179543
-2.415749 1.181286
-2.415805 1.181514
-2.415836 1.179746
-2.415845 1.175715
-2.415825 1.169428
-2.415783 1.161167
-2.415730 1.151438
-2.415669 1.140891
-2.415619 1.130223
-2.415581 1.120077
-2.415563 1.110941
-2.415573 1.103073
-2.415602 1.096471
-2.415634 1.090933
-2.415655 1.086187
-2.415659 1.082041
-2.415642 1.078478
-2.415610 1.075660
-2.415580 1.073858
-2.415555 1.073364
-2.415548 1.074379
-2.415557 1.076944
-2.415583 1.080931
-2.415613 1.086071
-2.415648 1.092013
-2.415690 1.098361
-2.415736 1.104659
-2.415781 1.110400
-2.415815 1.115102
-2.415816 1.118451
-2.415776 1.120413
-2.415723 1.121261
-2.415672 1.121460
-2.415645 1.121461
-2.415649 1.121499
-2.415671 1.121535
-2.415692 1.121360
-2.415694 1.120792
-2.415662 1.119848
-2.415606 1.118814
-2.415550 1.118179
-2.415513 1.118456
-2.415510 1.119948
-2.415549 1.122592
-2.415602 1.125980
-2.415649 1.129541
-2.415685 1.132730
-2.415709 1.135129
-2.415721 1.136464
-2.415728 1.136575
-2.415730 1.135383
-2.415728 1.132872
-2.415721 1.129097
-2.415704 1.124212
-2.415673 1.118479
-2.415637 1.112291
-2.415591 1.106143
-2.415553 1.100581
-2.415538 1.096079
-2.415554 1.092895
-2.415595 1.090980
-2.415651 1.089998
-2.415696 1.089488
-2.415713 1.089072
-2.415703 1.088619
-2.415673 1.088271
-2.415641 1.088329
-2.415619 1.089088
-2.415611 1.090738
-2.415619 1.093328
-2.415643 1.096752
-2.415683 1.100721
-2.415725 1.104787
-2.415758 1.108472
-2.415763 1.111415
-2.415737 1.113484
-2.415687 1.114839
-2.415622 1.115887
-2.415568 1.117148
-2.415539 1.119077
-2.415545 1.121890
-2.415585 1.125464
-2.415647 1.129343
-2.415714 1.132879
-2.415769 1.135408
-2.415797 1.136396
-2.415795 1.135572
-2.415758 1.132980
-2.415699 1.128988
-2.415628 1.124218
-2.415566 1.119403
-2.415529 1.115193
-2.415515 1.112012
-2.415526 1.110022
-2.415547 1.109178
-2.415564 1.109337
-2.415575 1.110339
-2.415586 1.112046
-2.415599 1.114333
-2.415608 1.117084
-2.415613 1.120210
-2.415625 1.123634
-2.415642 1.127252
-2.415664 1.130907
-2.415693 1.134382
-2.415729 1.137405
-2.415762 1.139671
-2.415792 1.140886
-2.415810 1.140828
-2.415803 1.139409
-2.415774 1.136762
-2.415714 1.133286
-2.415642 1.129637
-2.415567 1.126626
-2.415515 1.125049
-2.415488 1.125502
-2.415499 1.128264
-2.415530 1.133280
-2.415575 1.140231
-2.415631 1.148617
-2.415691 1.157836
-2.415751 1.167205
-2.415814 1.175986
-2.415868 1.183462
-2.415900 1.189049
-2.415906 1.192377
-2.415895 1.193312
-2.415877 1.191913
-2.415863 1.188335
-2.415851 1.182754
-2.415827 1.175391
-2.415785 1.166589
-2.415718 1.156892
-2.415636 1.147049
-2.415560 1.137927
-2.415512 1.130313
-2.415512 1.124687
-2.415553 1.121066
-2.415622 1.118995
-2.415690 1.117718
-2.415735 1.116469
-2.415751 1.114699
-2.415729 1.112183
-2.415681 1.109038
-2.415619 1.105668
-2.415553 1.102653
-2.415505 1.100599
-2.415489 1.099950
-2.415518 1.100833
-2.415581 1.102993
-2.415659 1.105862
-2.415730 1.108720
-2.415777 1.110893
-2.415793 1.111922
-2.415786 1.111639
-2.415754 1.110168
-2.415713 1.107865
-2.415667 1.105208
-2.415637 1.102676
-2.415631 1.100613
-2.415640 1.099150
-2.415661 1.098193
-2.415686 1.097494
-2.415699 1.096778
-2.415703 1.095860
-2.415709 1.094630
-2.415725 1.092982
-2.415754 1.090752
-2.415776 1.087718
-2.415786 1.083688
-2.415769 1.078639
-2.415712 1.072840
-2.415627 1.066912
-2.415525 1.061784
-2.415436 1.058519
-2.415392 1.058023
-2.415406 1.060733
-2.415460 1.066493
-2.415524 1.074713
-2.415576 1.084669
-2.415612 1.095707
-2.415645 1.107261
-2.415686 1.118786
-2.415727 1.129713
-2.415763 1.139484
-2.415783 1.147631
-2.415792 1.153841
-2.415797 1.157930
-2.415800 1.159801
-2.415804 1.159409
-2.415810 1.156750
-2.415805 1.151893
-2.415784 1.145035
-2.415735 1.136552
-2.415655 1.127080
-2.415545 1.117582
-2.415421 1.109334
-2.415334 1.103660
-2.415340 1.101442
-2.415429 1.102712
-2.415553 1.106644
-2.415660 1.112004
-2.415731 1.117633
-2.415769 1.122707
-2.415780 1.126729
-2.415781 1.129456
-2.415767 1.130833
-2.415739 1.130960
-2.415703 1.130071
-2.415662 1.128492
-2.415618 1.126607
-2.415581 1.124814
-2.415548 1.123485
-2.415522 1.122943
-2.415506 1.123435
-2.415502 1.125108
-2.415512 1.127976
-2.415539 1.131893
-2.415573 1.136577
-2.415619 1.141635
-2.415667 1.146595
-2.415717 1.150929
-2.415763 1.154104
-2.415789 1.155689
-2.415790 1.155440
-2.415766 1.153362
-2.415720 1.149742
-2.415658 1.145103
-2.415592 1.140127
-2.415536 1.135541
-2.415497 1.132004
-2.415479 1.129993
-2.415482 1.129757
-2.415506 1.131296
-2.415552 1.134366
-2.415607 1.138501
-2.415670 1.143080
-2.415726 1.147420
-2.415768 1.150876
-2.415790 1.152945
-2.415793 1.153335
-2.415774 1.152004
-2.415738 1.149153
-2.415699 1.145140
-2.415660 1.140403
-2.415625 1.135395
-2.415585 1.130564
-2.415540 1.126368
-2.415496 1.123290
-2.415470 1.121769
-2.415474 1.122062
-2.415517 1.124088
-2.415591 1.127387
-2.415667 1.131237
-2.415723 1.134871
-2.415753 1.137692
-2.415756 1.139377
-2.415737 1.139883
-2.415712 1.139363
-2.415686 1.138074
-2.415664 1.136291
-2.415643 1.134262
-2.415628 1.132208
-2.415614 1.130312
-2.415606 1.128723
-2.415611 1.127527
-2.415632 1.126694
-2.415670 1.126053
-2.415710 1.125321
-2.415747 1.124157
-2.415763 1.122274
-2.415753 1.119562
-2.415716 1.116174
-2.415660 1.112565
-2.415599 1.109390
-2.415556 1.107309
-2.415551 1.106769
-2.415582 1.107858
-2.415646 1.110280
-2.415708 1.113490
-2.415757 1.116891
-2.415776 1.120020
-2.415775 1.122657
-2.415750 1.124833
-2.415724 1.126752
-2.415701 1.128657
-2.415688 1.130722
-2.415687 1.133014
-2.415702 1.135492
-2.415725 1.137983
-2.415757 1.140173
-2.415795 1.141648
-2.415824 1.141954
-2.415837 1.140730
-2.415824 1.137827
-2.415787 1.133355
-2.415717 1.127716
-2.415630 1.121613
-2.415529 1.115985
-2.415439 1.111856
-2.415397 1.110084
-2.415417 1.111076
-2.415492 1.114624
-2.415598 1.119962
-2.415695 1.126012
-2.415770 1.131684
-2.415808 1.136125
-2.415824 1.138816
-2.415812 1.139545
-2.415790 1.138342
-2.415759 1.135391
-2.415730 1.130952
-2.415702 1.125318
-2.415680 1.118773
-2.415657 1.111592
-2.415634 1.104041
-2.415614 1.096368
-2.415597 1.088820
-2.415577 1.081622
-2.415558 1.074994
-2.415536 1.069157
-2.415518 1.064338
-2.415503 1.060742
-2.415499 1.058525
-2.415504 1.057751
-2.415524 1.058368
-2.415556 1.060175
-2.415605 1.062830
-2.415669 1.065853
-2.415737 1.068654
-2.415797 1.070598
-2.415845 1.071120
-2.415856 1.069838
-2.415833 1.066681
-2.415765 1.061992
-2.415654 1.056566
-2.415519 1.051583
-2.415394 1.048422
-2.415310 1.048383
-2.415289 1.052336
-2.415344 1.060448
-2.415458 1.072111
-2.415596 1.086106
-2.415722 1.100935
-2.415808 1.115189
-2.415855 1.127798
-2.415863 1.138141
-2.415837 1.146032
-2.415780 1.151650
